table_name,table_description,ordinal_position,column_name,display_label,source_fields,definition,formula,documentation_kind
configuration_parameters,Persisted root CSV report table,20,class_weight_mode,class_weight_mode,class_weight_mode,Persisted source-table value for `class_weight_mode`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,21,regularization_bundle,regularization_bundle,regularization_bundle,Persisted source-table value for `regularization_bundle`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,22,sqi_mode,sqi_mode,sqi_mode,Persisted source-table value for `sqi_mode`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,23,aggregation,aggregation,aggregation,Persisted source-table value for `aggregation`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,24,manual_features,manual_features,manual_features,Persisted source-table value for `manual_features`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,25,quality_route_bundle,quality_route_bundle,quality_route_bundle,Persisted source-table value for `quality_route_bundle`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,26,overfit_stage,overfit_stage,overfit_stage,Persisted source-table value for `overfit_stage`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,27,stage1_screen_group,stage1_screen_group,stage1_screen_group,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,28,stage1_regularization_factor,stage1_regularization_factor,stage1_regularization_factor,Persisted source-table value for `stage1_regularization_factor`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,29,stage1_regularization_value,stage1_regularization_value,stage1_regularization_value,Persisted source-table value for `stage1_regularization_value`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,30,is_reference,is_reference,is_reference,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,31,dynamic_data_mode,dynamic_data_mode,dynamic_data_mode,Persisted source-table value for `dynamic_data_mode`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,32,train_role_mode,train_role_mode,train_role_mode,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,33,validation_role_mode,validation_role_mode,validation_role_mode,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,34,test_role_mode,test_role_mode,test_role_mode,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,35,eval_protocol,eval_protocol,eval_protocol,Persisted source-table value for `eval_protocol`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
configuration_parameters,Persisted root CSV report table,36,n_splits,n_splits,n_splits,Number of units satisfying the column's stated inclusion condition.,count = sum_i 1[unit i satisfies the stated condition],count_formula
configuration_parameters,Persisted root CSV report table,37,report_config__aggregation,report_config__aggregation,report_config__aggregation,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,38,report_config__class_weight_beta,report_config__class_weight_beta,report_config__class_weight_beta,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,39,report_config__class_weight_mode,report_config__class_weight_mode,report_config__class_weight_mode,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,40,report_config__cnn_batch_size,report_config__cnn_batch_size,report_config__cnn_batch_size,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,41,report_config__cnn_dropout,report_config__cnn_dropout,report_config__cnn_dropout,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,42,report_config__cnn_epochs,report_config__cnn_epochs,report_config__cnn_epochs,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,43,report_config__cnn_hop_sec,report_config__cnn_hop_sec,report_config__cnn_hop_sec,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,44,report_config__cnn_label_smoothing,report_config__cnn_label_smoothing,report_config__cnn_label_smoothing,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,45,report_config__cnn_lr,report_config__cnn_lr,report_config__cnn_lr,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,46,report_config__cnn_max_windows_fraction,report_config__cnn_max_windows_fraction,report_config__cnn_max_windows_fraction,Proportion for the numerator and denominator named by this column.,rate = stated numerator count / stated eligible denominator count,rate_formula
configuration_parameters,Persisted root CSV report table,47,report_config__cnn_max_windows_per_file,report_config__cnn_max_windows_per_file,report_config__cnn_max_windows_per_file,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,48,report_config__cnn_num_workers,report_config__cnn_num_workers,report_config__cnn_num_workers,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,49,report_config__cnn_patience,report_config__cnn_patience,report_config__cnn_patience,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,50,report_config__cnn_select_best_epoch,report_config__cnn_select_best_epoch,report_config__cnn_select_best_epoch,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,51,report_config__cnn_seq_sec,report_config__cnn_seq_sec,report_config__cnn_seq_sec,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,52,report_config__cnn_target_fs,report_config__cnn_target_fs,report_config__cnn_target_fs,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,53,report_config__cnn_weight_decay,report_config__cnn_weight_decay,report_config__cnn_weight_decay,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,54,report_config__data_root,report_config__data_root,report_config__data_root,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,55,report_config__extra_input,report_config__extra_input,report_config__extra_input,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,56,report_config__focal_gamma,report_config__focal_gamma,report_config__focal_gamma,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,57,report_config__folds,report_config__folds,report_config__folds,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,58,report_config__fs,report_config__fs,report_config__fs,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,59,report_config__hop_sec,report_config__hop_sec,report_config__hop_sec,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,60,report_config__label_csv,report_config__label_csv,report_config__label_csv,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,61,report_config__loss_type,report_config__loss_type,report_config__loss_type,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,62,report_config__manual_features,report_config__manual_features,report_config__manual_features,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,63,report_config__role_mode,report_config__role_mode,report_config__role_mode,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,64,report_config__shapeformer_candidates_per_class_channel,report_config__shapeformer_candidates_per_class_channel,report_config__shapeformer_candidates_per_class_channel,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,65,report_config__shapeformer_dim_ff,report_config__shapeformer_dim_ff,report_config__shapeformer_dim_ff,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,66,report_config__shapeformer_discovery_method,report_config__shapeformer_discovery_method,report_config__shapeformer_discovery_method,"Direct method, applicability, reason, metric-roster, or cluster-unit provenance for the reported statistic.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,67,report_config__shapeformer_discovery_windows,report_config__shapeformer_discovery_windows,report_config__shapeformer_discovery_windows,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,68,report_config__shapeformer_dropout,report_config__shapeformer_dropout,report_config__shapeformer_dropout,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,69,report_config__shapeformer_heads,report_config__shapeformer_heads,report_config__shapeformer_heads,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,70,report_config__shapeformer_local_embed_dim,report_config__shapeformer_local_embed_dim,report_config__shapeformer_local_embed_dim,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,71,report_config__shapeformer_local_window,report_config__shapeformer_local_window,report_config__shapeformer_local_window,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,72,report_config__shapeformer_num_pip,report_config__shapeformer_num_pip,report_config__shapeformer_num_pip,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,73,report_config__shapeformer_num_shapelets,report_config__shapeformer_num_shapelets,report_config__shapeformer_num_shapelets,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,74,report_config__shapeformer_pisd_verbose,report_config__shapeformer_pisd_verbose,report_config__shapeformer_pisd_verbose,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,75,report_config__shapeformer_processes,report_config__shapeformer_processes,report_config__shapeformer_processes,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,76,report_config__shapeformer_shape_embed_dim,report_config__shapeformer_shape_embed_dim,report_config__shapeformer_shape_embed_dim,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,77,report_config__shapeformer_shapelet_len,report_config__shapeformer_shapelet_len,report_config__shapeformer_shapelet_len,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,78,report_config__shapeformer_shapelet_stride,report_config__shapeformer_shapelet_stride,report_config__shapeformer_shapelet_stride,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,79,report_config__sqi_mode,report_config__sqi_mode,report_config__sqi_mode,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,80,report_config__study_dir,report_config__study_dir,report_config__study_dir,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,81,report_config__win_sec,report_config__win_sec,report_config__win_sec,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
configuration_parameters,Persisted root CSV report table,82,report_config__young_dir,report_config__young_dir,report_config__young_dir,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,1,source_study,source_study,source_study,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,2,comparison_family,comparison_family,comparison_family,Persisted source-table value for `comparison_family`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_paired_participant_inference,Persisted root CSV report table,3,comparison_id,comparison_id,comparison_id,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,4,comparison_role,comparison_role,comparison_role,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,5,factor,factor,factor,Persisted source-table value for `factor`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_paired_participant_inference,Persisted root CSV report table,6,epoch,epoch,epoch,Persisted source-table value for `epoch`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_paired_participant_inference,Persisted root CSV report table,7,reference_case_id,reference_case_id,reference_case_id,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,8,candidate_case_id,candidate_case_id,candidate_case_id,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,9,metric,metric,metric,Persisted source-table value for `metric`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_paired_participant_inference,Persisted root CSV report table,10,candidate_minus_reference,candidate_minus_reference,candidate_minus_reference,Paired candidate-minus-reference difference in the reported statistic,delta = metric_candidate - metric_reference on the declared matched unit,paired_difference_formula
factor_paired_participant_inference,Persisted root CSV report table,11,point_delta_source,point_delta_source,point_delta_source,Paired candidate-minus-reference difference in the reported statistic,delta = metric_candidate - metric_reference on the declared matched unit,paired_difference_formula
factor_paired_participant_inference,Persisted root CSV report table,12,participant_cluster_delta_ci95_low,participant_cluster_delta_ci95_low,participant_cluster_delta_ci95_low,Participant-cluster percentile-bootstrap 95% CI lower endpoint for the reported statistic,"CI95 = [Q_0.025(T_b), Q_0.975(T_b)], b=1..B; T_b = metric_candidate,b - metric_reference,b from the same participant draw; each draw resamples participant IDs with replacement under the declared strata and carries every repeat/row belonging to each sampled participant cluster",participant_cluster_interval_formula
factor_paired_participant_inference,Persisted root CSV report table,13,participant_cluster_delta_ci95_high,participant_cluster_delta_ci95_high,participant_cluster_delta_ci95_high,Participant-cluster percentile-bootstrap 95% CI upper endpoint for the reported statistic,"CI95 = [Q_0.025(T_b), Q_0.975(T_b)], b=1..B; T_b = metric_candidate,b - metric_reference,b from the same participant draw; each draw resamples participant IDs with replacement under the declared strata and carries every repeat/row belonging to each sampled participant cluster",participant_cluster_interval_formula
factor_paired_participant_inference,Persisted root CSV report table,14,participant_cluster_ci_applicability,participant_cluster_ci_applicability,participant_cluster_ci_applicability,"Direct method, applicability, reason, metric-roster, or cluster-unit provenance for the reported statistic.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,15,participant_cluster_ci_unavailability_reason,participant_cluster_ci_unavailability_reason,participant_cluster_ci_unavailability_reason,"Direct method, applicability, reason, metric-roster, or cluster-unit provenance for the reported statistic.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,16,raw_two_sided_p_value,raw_two_sided_p_value,raw_two_sided_p_value,Null-hypothesis tail probability from the table's declared test.,two-sided p = Pr_H0(|T*| >= |T_observed|); exact statistic and resampling/rank distribution follow the declared test_method,declared_p_value_formula
factor_paired_participant_inference,Persisted root CSV report table,17,holm_adjusted_p_value,holm_adjusted_p_value,holm_adjusted_p_value,Holm step-down multiplicity-adjusted P value.,"ordered adjusted p_(i) = max_(j<=i) [(m-j+1) * p_(j)], capped at 1",holm_adjustment_formula
factor_paired_participant_inference,Persisted root CSV report table,18,p_value_applicability,p_value_applicability,p_value_applicability,"Direct method, applicability, reason, metric-roster, or cluster-unit provenance for the reported statistic.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,19,inference_role,inference_role,inference_role,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_paired_participant_inference,Persisted root CSV report table,20,automatic_selection,automatic_selection,automatic_selection,Persisted source-table value for `automatic_selection`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,1,source_study,source_study,source_study,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,2,comparison_family,comparison_family,comparison_family,Persisted source-table value for `comparison_family`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,3,comparison_id,comparison_id,comparison_id,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,4,comparison_role,comparison_role,comparison_role,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,5,factor,factor,factor,Persisted source-table value for `factor`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,6,epoch,epoch,epoch,Persisted source-table value for `epoch`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,7,reference_case_id,reference_case_id,reference_case_id,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,8,candidate_case_id,candidate_case_id,candidate_case_id,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,9,repeat,repeat,repeat,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,10,split_seed,split_seed,split_seed,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,11,comparison_contract_status,comparison_contract_status,comparison_contract_status,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,12,difference_direction,difference_direction,difference_direction,Persisted source-table value for `difference_direction`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,13,reference_balanced_accuracy,reference_balanced_accuracy,reference_balanced_accuracy,Macro-average recall across the K declared classes.,BA = (1/K) * sum_c [TP_c / (TP_c + FN_c)],inferred_metric_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,14,candidate_balanced_accuracy,candidate_balanced_accuracy,candidate_balanced_accuracy,Macro-average recall across the K declared classes.,BA = (1/K) * sum_c [TP_c / (TP_c + FN_c)],inferred_metric_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,15,balanced_accuracy_delta,balanced_accuracy_delta,balanced_accuracy_delta,Paired candidate-minus-reference difference in Macro-average recall across the K declared classes.,delta = metric_candidate - metric_reference on the declared matched unit,paired_difference_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,16,reference_macro_f1,reference_macro_f1,reference_macro_f1,Unweighted mean of the K class-specific F1 scores.,macro-F1 = (1/K) * sum_c F1_c,inferred_metric_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,17,candidate_macro_f1,candidate_macro_f1,candidate_macro_f1,Unweighted mean of the K class-specific F1 scores.,macro-F1 = (1/K) * sum_c F1_c,inferred_metric_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,18,macro_f1_delta,macro_f1_delta,macro_f1_delta,Paired candidate-minus-reference difference in Unweighted mean of the K class-specific F1 scores.,delta = metric_candidate - metric_reference on the declared matched unit,paired_difference_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,19,reference_macro_roc_auc_ovr,reference_macro_roc_auc_ovr,reference_macro_roc_auc_ovr,Unweighted mean of valid one-vs-rest class ROC areas.,macro ROC-AUC = (1/K_valid) * sum_c ROC-AUC_c,inferred_metric_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,20,candidate_macro_roc_auc_ovr,candidate_macro_roc_auc_ovr,candidate_macro_roc_auc_ovr,Unweighted mean of valid one-vs-rest class ROC areas.,macro ROC-AUC = (1/K_valid) * sum_c ROC-AUC_c,inferred_metric_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,21,macro_roc_auc_ovr_delta,macro_roc_auc_ovr_delta,macro_roc_auc_ovr_delta,Paired candidate-minus-reference difference in Unweighted mean of valid one-vs-rest class ROC areas.,delta = metric_candidate - metric_reference on the declared matched unit,paired_difference_formula
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,22,macro_roc_auc_ovr_applicability,macro_roc_auc_ovr_applicability,macro_roc_auc_ovr_applicability,"Direct method, applicability, reason, metric-roster, or cluster-unit provenance for the reported statistic.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,23,macro_roc_auc_ovr_unavailability_reason,macro_roc_auc_ovr_unavailability_reason,macro_roc_auc_ovr_unavailability_reason,"Direct method, applicability, reason, metric-roster, or cluster-unit provenance for the reported statistic.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
factor_pairwise_repeat_metric_deltas,Persisted root CSV report table,24,automatic_selection,automatic_selection,automatic_selection,Persisted source-table value for `automatic_selection`; producer-specific semantics are not reinterpreted by the shared table renderer.,N/A — direct persisted/source-defined value; the table renderer applies no additional arithmetic.,safe_source_defined_fallback
factor_signals,Persisted root CSV report table,1,source_study,source_study,source_study,"Direct identifier, provenance, configuration, grouping, or status value.","N/A — identifier, provenance, configuration, status, or other non-arithmetic field.",non_arithmetic_audit_field
